fold_id,n_train,n_test,macro_f1,run_id,task,task_name,retention_pct,n_features
2,520,128,0.953280077463084,shap_feature_selection_extratrees_p1_20260529_182607,G2_mg_molar_grade,MG Positive Molar Grade,10,141
3,518,130,0.9446755704468952,shap_feature_selection_extratrees_p1_20260529_182607,G2_mg_molar_grade,MG Positive Molar Grade,10,141
4,518,130,0.9532608695652174,shap_feature_selection_extratrees_p1_20260529_182607,G2_mg_molar_grade,MG Positive Molar Grade,10,141
0,544,137,0.9634260074135762,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,1,15
1,544,137,0.9347333136153012,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,1,15
2,544,137,0.9558785300720785,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,1,15
3,546,135,0.9405715383243473,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,1,15
4,546,135,0.9553798858146685,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,1,15
0,544,137,0.9633522612862954,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,2,29
1,544,137,0.9418552478080245,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,2,29
2,544,137,0.9633699633699634,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,2,29
3,546,135,0.9476764795594503,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,2,29
4,546,135,0.955552811732587,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,2,29
0,544,137,0.9633522612862954,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,3,43
1,544,137,0.9563659331337194,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,3,43
2,544,137,0.9633699633699634,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,3,43
3,546,135,0.9477934473403846,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,3,43
4,546,135,0.9704508558441143,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,3,43
0,544,137,0.9706640876853644,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,5,71
1,544,137,0.9634635031353485,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,5,71
2,544,137,0.9706924315619968,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,5,71
3,546,135,0.9552947052947053,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,5,71
4,546,135,0.9851851851851853,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,5,71
0,544,137,0.9707694933501386,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,10,141
1,544,137,0.9563659331337194,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,10,141
2,544,137,0.9853462157809983,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,10,141
3,546,135,0.9702817130760463,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,10,141
4,546,135,0.9851851851851853,shap_feature_selection_extratrees_p1_20260529_182607,G3_mba_molar_grade,MBA Positive Molar Grade,10,141
