task,task_name,feature_index,wavenumber,mean_abs_shap
G1_thiram_molar_grade,Thiram Positive Molar Grade,948,1348.0,0.0005180623531759974
G1_thiram_molar_grade,Thiram Positive Molar Grade,1315,1715.0,0.0005171680704778792
G1_thiram_molar_grade,Thiram Positive Molar Grade,289,689.0,0.0005171270572051886
G1_thiram_molar_grade,Thiram Positive Molar Grade,666,1066.0,0.0005166461097655153
G1_thiram_molar_grade,Thiram Positive Molar Grade,670,1070.0,0.000515944148985508
G1_thiram_molar_grade,Thiram Positive Molar Grade,1021,1421.0,0.0005159196543059892
G1_thiram_molar_grade,Thiram Positive Molar Grade,1333,1733.0,0.0005156488303489372
G1_thiram_molar_grade,Thiram Positive Molar Grade,917,1317.0,0.0005126633841975554
G1_thiram_molar_grade,Thiram Positive Molar Grade,1185,1585.0,0.0005119261892187048
G1_thiram_molar_grade,Thiram Positive Molar Grade,860,1260.0,0.0005111286112918598
G1_thiram_molar_grade,Thiram Positive Molar Grade,552,952.0,0.000510430537181325
G1_thiram_molar_grade,Thiram Positive Molar Grade,468,868.0,0.0005102205231584246
G1_thiram_molar_grade,Thiram Positive Molar Grade,88,488.0,0.0005057932477477088
G1_thiram_molar_grade,Thiram Positive Molar Grade,1003,1403.0,0.0005051615534494725
G1_thiram_molar_grade,Thiram Positive Molar Grade,33,433.0,0.0005030015187087089
G1_thiram_molar_grade,Thiram Positive Molar Grade,1230,1630.0,0.0005028979350822814
G1_thiram_molar_grade,Thiram Positive Molar Grade,68,468.0,0.0005006064898254399
G1_thiram_molar_grade,Thiram Positive Molar Grade,1295,1695.0,0.0004973384718272982
G1_thiram_molar_grade,Thiram Positive Molar Grade,1174,1574.0,0.0004965603533731408
G1_thiram_molar_grade,Thiram Positive Molar Grade,640,1040.0,0.0004955097158099856
G1_thiram_molar_grade,Thiram Positive Molar Grade,333,733.0,0.0004944593469809924
G1_thiram_molar_grade,Thiram Positive Molar Grade,1053,1453.0,0.0004895138185539278
G1_thiram_molar_grade,Thiram Positive Molar Grade,1140,1540.0,0.0004893132101480427
G1_thiram_molar_grade,Thiram Positive Molar Grade,899,1299.0,0.0004884575245787126
G1_thiram_molar_grade,Thiram Positive Molar Grade,290,690.0,0.0004864231161595733
G1_thiram_molar_grade,Thiram Positive Molar Grade,405,805.0,0.0004848784672962851
G1_thiram_molar_grade,Thiram Positive Molar Grade,1322,1722.0,0.0004833086160968472
G1_thiram_molar_grade,Thiram Positive Molar Grade,30,430.0,0.0004828932058986594
G1_thiram_molar_grade,Thiram Positive Molar Grade,1382,1782.0,0.000482745434095064
G1_thiram_molar_grade,Thiram Positive Molar Grade,1305,1705.0,0.00048106151746934864
G1_thiram_molar_grade,Thiram Positive Molar Grade,404,804.0,0.00047897731255710325
G1_thiram_molar_grade,Thiram Positive Molar Grade,1059,1459.0,0.0004779817989944539
G1_thiram_molar_grade,Thiram Positive Molar Grade,1088,1488.0,0.00047717932819641703
G1_thiram_molar_grade,Thiram Positive Molar Grade,1129,1529.0,0.00047594692196668034
G1_thiram_molar_grade,Thiram Positive Molar Grade,1217,1617.0,0.00047519043898219164
G1_thiram_molar_grade,Thiram Positive Molar Grade,314,714.0,0.00047487171216303723
G1_thiram_molar_grade,Thiram Positive Molar Grade,1316,1716.0,0.0004743592488753384
G1_thiram_molar_grade,Thiram Positive Molar Grade,1331,1731.0,0.00047405076279300097
G1_thiram_molar_grade,Thiram Positive Molar Grade,754,1154.0,0.0004721292243499916
G1_thiram_molar_grade,Thiram Positive Molar Grade,160,560.0,0.0004703589808919334
G1_thiram_molar_grade,Thiram Positive Molar Grade,1301,1701.0,0.0004702896277877362
G1_thiram_molar_grade,Thiram Positive Molar Grade,685,1085.0,0.0004699225714573368
G1_thiram_molar_grade,Thiram Positive Molar Grade,651,1051.0,0.000469481330290185
G1_thiram_molar_grade,Thiram Positive Molar Grade,569,969.0,0.0004633658794481173
G1_thiram_molar_grade,Thiram Positive Molar Grade,941,1341.0,0.00046307859609708794
G1_thiram_molar_grade,Thiram Positive Molar Grade,2,402.0,0.00045982009894948137
G1_thiram_molar_grade,Thiram Positive Molar Grade,697,1097.0,0.0004590249728329358
G1_thiram_molar_grade,Thiram Positive Molar Grade,1033,1433.0,0.0004586518222468827
G1_thiram_molar_grade,Thiram Positive Molar Grade,283,683.0,0.00045798945522721173
G1_thiram_molar_grade,Thiram Positive Molar Grade,1051,1451.0,0.0004570001386007861
G1_thiram_molar_grade,Thiram Positive Molar Grade,527,927.0,0.000455784700963373
G1_thiram_molar_grade,Thiram Positive Molar Grade,699,1099.0,0.0004551804316546412
G1_thiram_molar_grade,Thiram Positive Molar Grade,1143,1543.0,0.000453689768042782
G1_thiram_molar_grade,Thiram Positive Molar Grade,431,831.0,0.00045154880834263205
G1_thiram_molar_grade,Thiram Positive Molar Grade,935,1335.0,0.0004515221938781823
G1_thiram_molar_grade,Thiram Positive Molar Grade,1048,1448.0,0.0004508325465727955
G1_thiram_molar_grade,Thiram Positive Molar Grade,438,838.0,0.0004502631018578841
G1_thiram_molar_grade,Thiram Positive Molar Grade,986,1386.0,0.0004492833905381887
G1_thiram_molar_grade,Thiram Positive Molar Grade,1032,1432.0,0.0004489552081190647
G1_thiram_molar_grade,Thiram Positive Molar Grade,1368,1768.0,0.0004487954430897879
G1_thiram_molar_grade,Thiram Positive Molar Grade,549,949.0,0.0004484974123819298
G1_thiram_molar_grade,Thiram Positive Molar Grade,1119,1519.0,0.00044818026114601704
G1_thiram_molar_grade,Thiram Positive Molar Grade,674,1074.0,0.00044664889100388375
G1_thiram_molar_grade,Thiram Positive Molar Grade,50,450.0,0.0004458552660096057
G1_thiram_molar_grade,Thiram Positive Molar Grade,1013,1413.0,0.00044416710194550735
G1_thiram_molar_grade,Thiram Positive Molar Grade,300,700.0,0.00044366902509388725
G1_thiram_molar_grade,Thiram Positive Molar Grade,1034,1434.0,0.00044211773460757123
G1_thiram_molar_grade,Thiram Positive Molar Grade,682,1082.0,0.0004416170908669033
G1_thiram_molar_grade,Thiram Positive Molar Grade,450,850.0,0.00044117998452502844
G1_thiram_molar_grade,Thiram Positive Molar Grade,733,1133.0,0.00044011554910558477
G1_thiram_molar_grade,Thiram Positive Molar Grade,672,1072.0,0.000439865132090403
G1_thiram_molar_grade,Thiram Positive Molar Grade,949,1349.0,0.0004397743246970757
G1_thiram_molar_grade,Thiram Positive Molar Grade,749,1149.0,0.0004393662685465057
G1_thiram_molar_grade,Thiram Positive Molar Grade,119,519.0,0.0004390483521994211
G1_thiram_molar_grade,Thiram Positive Molar Grade,348,748.0,0.0004384863707123266
G1_thiram_molar_grade,Thiram Positive Molar Grade,632,1032.0,0.0004384484068426239
G1_thiram_molar_grade,Thiram Positive Molar Grade,671,1071.0,0.0004375348107764164
G1_thiram_molar_grade,Thiram Positive Molar Grade,554,954.0,0.0004370648360217091
G1_thiram_molar_grade,Thiram Positive Molar Grade,32,432.0,0.00043639869070033146
G1_thiram_molar_grade,Thiram Positive Molar Grade,487,887.0,0.0004348393458153552
G1_thiram_molar_grade,Thiram Positive Molar Grade,929,1329.0,0.0004323702530403412
G1_thiram_molar_grade,Thiram Positive Molar Grade,441,841.0,0.00043163347248126565
G1_thiram_molar_grade,Thiram Positive Molar Grade,350,750.0,0.0004311641778928918
G1_thiram_molar_grade,Thiram Positive Molar Grade,676,1076.0,0.00043046515600599663
G1_thiram_molar_grade,Thiram Positive Molar Grade,1200,1600.0,0.0004298500180603073
G1_thiram_molar_grade,Thiram Positive Molar Grade,1340,1740.0,0.0004297176661896293
G1_thiram_molar_grade,Thiram Positive Molar Grade,455,855.0,0.0004274856929215624
G1_thiram_molar_grade,Thiram Positive Molar Grade,1056,1456.0,0.000426178975676292
G1_thiram_molar_grade,Thiram Positive Molar Grade,383,783.0,0.00042603882313543064
G1_thiram_molar_grade,Thiram Positive Molar Grade,1055,1455.0,0.0004256754024271694
G1_thiram_molar_grade,Thiram Positive Molar Grade,695,1095.0,0.00042502018135939004
G1_thiram_molar_grade,Thiram Positive Molar Grade,1320,1720.0,0.00042500401345152086
G1_thiram_molar_grade,Thiram Positive Molar Grade,389,789.0,0.00042459881045943463
G1_thiram_molar_grade,Thiram Positive Molar Grade,435,835.0,0.00042378326240595824
G1_thiram_molar_grade,Thiram Positive Molar Grade,926,1326.0,0.00042305399633313297
G1_thiram_molar_grade,Thiram Positive Molar Grade,825,1225.0,0.0004225289638245593
G1_thiram_molar_grade,Thiram Positive Molar Grade,877,1277.0,0.0004219529683725654
G1_thiram_molar_grade,Thiram Positive Molar Grade,658,1058.0,0.0004217978514262092
G1_thiram_molar_grade,Thiram Positive Molar Grade,113,513.0,0.00042151288244114156
G1_thiram_molar_grade,Thiram Positive Molar Grade,310,710.0,0.00042115085834856493
G1_thiram_molar_grade,Thiram Positive Molar Grade,518,918.0,0.0004210034534818023
G1_thiram_molar_grade,Thiram Positive Molar Grade,343,743.0,0.00042011659335725347
G1_thiram_molar_grade,Thiram Positive Molar Grade,1267,1667.0,0.0004193606154192292
G1_thiram_molar_grade,Thiram Positive Molar Grade,218,618.0,0.0004173641517533456
G1_thiram_molar_grade,Thiram Positive Molar Grade,903,1303.0,0.0004173409254916779
G1_thiram_molar_grade,Thiram Positive Molar Grade,56,456.0,0.000415623865674212
G1_thiram_molar_grade,Thiram Positive Molar Grade,568,968.0,0.00041546174857367267
G1_thiram_molar_grade,Thiram Positive Molar Grade,454,854.0,0.0004150224412960768
G1_thiram_molar_grade,Thiram Positive Molar Grade,639,1039.0,0.00041463678915864134
G1_thiram_molar_grade,Thiram Positive Molar Grade,963,1363.0,0.00041343880976153595
G1_thiram_molar_grade,Thiram Positive Molar Grade,466,866.0,0.0004122058846944277
G1_thiram_molar_grade,Thiram Positive Molar Grade,1011,1411.0,0.00041074341667869614
G1_thiram_molar_grade,Thiram Positive Molar Grade,111,511.0,0.000409307440325871
G1_thiram_molar_grade,Thiram Positive Molar Grade,1015,1415.0,0.0004091897329004432
G1_thiram_molar_grade,Thiram Positive Molar Grade,282,682.0,0.00040883534947587204
G1_thiram_molar_grade,Thiram Positive Molar Grade,678,1078.0,0.00040883467314365053
G1_thiram_molar_grade,Thiram Positive Molar Grade,436,836.0,0.00040511283409448153
G1_thiram_molar_grade,Thiram Positive Molar Grade,951,1351.0,0.00040429177572815303
G1_thiram_molar_grade,Thiram Positive Molar Grade,918,1318.0,0.00040370377821609106
G1_thiram_molar_grade,Thiram Positive Molar Grade,53,453.0,0.0004030400734339194
G1_thiram_molar_grade,Thiram Positive Molar Grade,1341,1741.0,0.0004028747644588506
G1_thiram_molar_grade,Thiram Positive Molar Grade,316,716.0,0.00040245465108708
G1_thiram_molar_grade,Thiram Positive Molar Grade,934,1334.0,0.0004017656156097059
G1_thiram_molar_grade,Thiram Positive Molar Grade,897,1297.0,0.00040164401896679693
G1_thiram_molar_grade,Thiram Positive Molar Grade,858,1258.0,0.0004007349304421173
G1_thiram_molar_grade,Thiram Positive Molar Grade,1006,1406.0,0.00040012839900210683
G1_thiram_molar_grade,Thiram Positive Molar Grade,1399,1799.0,0.0003994792340207982
G1_thiram_molar_grade,Thiram Positive Molar Grade,767,1167.0,0.0003994158372098887
G1_thiram_molar_grade,Thiram Positive Molar Grade,660,1060.0,0.0003990531861711499
G1_thiram_molar_grade,Thiram Positive Molar Grade,416,816.0,0.0003989492496447916
G1_thiram_molar_grade,Thiram Positive Molar Grade,1042,1442.0,0.000398758055445297
G1_thiram_molar_grade,Thiram Positive Molar Grade,1178,1578.0,0.00039803576961338835
G1_thiram_molar_grade,Thiram Positive Molar Grade,1367,1767.0,0.00039723440951269117
G1_thiram_molar_grade,Thiram Positive Molar Grade,384,784.0,0.0003949097966486525
G1_thiram_molar_grade,Thiram Positive Molar Grade,823,1223.0,0.00039366612618223245
G1_thiram_molar_grade,Thiram Positive Molar Grade,1206,1606.0,0.0003934434897244521
G1_thiram_molar_grade,Thiram Positive Molar Grade,662,1062.0,0.00039280707959355956
G1_thiram_molar_grade,Thiram Positive Molar Grade,933,1333.0,0.00039270510706630973
G1_thiram_molar_grade,Thiram Positive Molar Grade,1024,1424.0,0.00039256047960772937
G1_thiram_molar_grade,Thiram Positive Molar Grade,1307,1707.0,0.000391726194847496
G1_thiram_molar_grade,Thiram Positive Molar Grade,1314,1714.0,0.00039019702488496573
G1_thiram_molar_grade,Thiram Positive Molar Grade,987,1387.0,0.0003887753839194802
G1_thiram_molar_grade,Thiram Positive Molar Grade,46,446.0,0.0003883276593600509
G1_thiram_molar_grade,Thiram Positive Molar Grade,322,722.0,0.0003876387864432262
G1_thiram_molar_grade,Thiram Positive Molar Grade,805,1205.0,0.0003872218284606043
G1_thiram_molar_grade,Thiram Positive Molar Grade,1354,1754.0,0.0003870618139086353
G1_thiram_molar_grade,Thiram Positive Molar Grade,985,1385.0,0.0003840148874153663
G1_thiram_molar_grade,Thiram Positive Molar Grade,3,403.0,0.0003839209782906052
G1_thiram_molar_grade,Thiram Positive Molar Grade,680,1080.0,0.00038309888836097746
G1_thiram_molar_grade,Thiram Positive Molar Grade,1150,1550.0,0.000382682046155497
G1_thiram_molar_grade,Thiram Positive Molar Grade,349,749.0,0.00038263901274172385
G1_thiram_molar_grade,Thiram Positive Molar Grade,920,1320.0,0.00038261012494202425
G1_thiram_molar_grade,Thiram Positive Molar Grade,1025,1425.0,0.0003823424446247082
G1_thiram_molar_grade,Thiram Positive Molar Grade,277,677.0,0.0003820117868852595
G1_thiram_molar_grade,Thiram Positive Molar Grade,102,502.0,0.0003817216182199081
G1_thiram_molar_grade,Thiram Positive Molar Grade,1016,1416.0,0.000380889978181205
G1_thiram_molar_grade,Thiram Positive Molar Grade,347,747.0,0.00038056982245585996
G1_thiram_molar_grade,Thiram Positive Molar Grade,98,498.0,0.0003802789620970314
G1_thiram_molar_grade,Thiram Positive Molar Grade,165,565.0,0.00038023377825480625
G1_thiram_molar_grade,Thiram Positive Molar Grade,958,1358.0,0.00038014935615728404
G1_thiram_molar_grade,Thiram Positive Molar Grade,808,1208.0,0.0003794211434416069
G1_thiram_molar_grade,Thiram Positive Molar Grade,1039,1439.0,0.0003785259418995153
G1_thiram_molar_grade,Thiram Positive Molar Grade,85,485.0,0.00037817002141568774
G1_thiram_molar_grade,Thiram Positive Molar Grade,698,1098.0,0.0003774210741788992
G1_thiram_molar_grade,Thiram Positive Molar Grade,550,950.0,0.00037641431811489596
G1_thiram_molar_grade,Thiram Positive Molar Grade,694,1094.0,0.0003763815744725622
G1_thiram_molar_grade,Thiram Positive Molar Grade,423,823.0,0.0003719412663202735
G1_thiram_molar_grade,Thiram Positive Molar Grade,806,1206.0,0.00037122384745970637
G1_thiram_molar_grade,Thiram Positive Molar Grade,336,736.0,0.0003710668328682335
G1_thiram_molar_grade,Thiram Positive Molar Grade,486,886.0,0.00037086558469836883
G1_thiram_molar_grade,Thiram Positive Molar Grade,451,851.0,0.0003693557246538657
G1_thiram_molar_grade,Thiram Positive Molar Grade,1274,1674.0,0.0003691225494074055
G1_thiram_molar_grade,Thiram Positive Molar Grade,1146,1546.0,0.00036895265286984486
G1_thiram_molar_grade,Thiram Positive Molar Grade,96,496.0,0.00036856350346640764
G1_thiram_molar_grade,Thiram Positive Molar Grade,1,401.0,0.00036724632060724193
G1_thiram_molar_grade,Thiram Positive Molar Grade,140,540.0,0.00036682722597042576
G1_thiram_molar_grade,Thiram Positive Molar Grade,1005,1405.0,0.00036614155764046495
G1_thiram_molar_grade,Thiram Positive Molar Grade,691,1091.0,0.0003661406073179878
G1_thiram_molar_grade,Thiram Positive Molar Grade,1169,1569.0,0.00036583880936968364
G1_thiram_molar_grade,Thiram Positive Molar Grade,1304,1704.0,0.00036515614370789525
G1_thiram_molar_grade,Thiram Positive Molar Grade,1232,1632.0,0.00036431952813511815
G1_thiram_molar_grade,Thiram Positive Molar Grade,1002,1402.0,0.0003639707378245532
G1_thiram_molar_grade,Thiram Positive Molar Grade,392,792.0,0.0003626667970460958
G1_thiram_molar_grade,Thiram Positive Molar Grade,341,741.0,0.0003615606885811815
G1_thiram_molar_grade,Thiram Positive Molar Grade,1147,1547.0,0.0003595591053200057
G1_thiram_molar_grade,Thiram Positive Molar Grade,124,524.0,0.0003594046752785402
G1_thiram_molar_grade,Thiram Positive Molar Grade,875,1275.0,0.00035867856679164587
G1_thiram_molar_grade,Thiram Positive Molar Grade,393,793.0,0.00035862097301852597
G1_thiram_molar_grade,Thiram Positive Molar Grade,386,786.0,0.00035691218260305163
G1_thiram_molar_grade,Thiram Positive Molar Grade,1289,1689.0,0.0003567415851823018
G1_thiram_molar_grade,Thiram Positive Molar Grade,1213,1613.0,0.0003566422431392869
G1_thiram_molar_grade,Thiram Positive Molar Grade,1045,1445.0,0.00035594118327040425
G1_thiram_molar_grade,Thiram Positive Molar Grade,4,404.0,0.0003548518097044601
G1_thiram_molar_grade,Thiram Positive Molar Grade,689,1089.0,0.0003547625592830174
G1_thiram_molar_grade,Thiram Positive Molar Grade,1226,1626.0,0.00035437160055290225
G1_thiram_molar_grade,Thiram Positive Molar Grade,932,1332.0,0.0003543379031401441
G1_thiram_molar_grade,Thiram Positive Molar Grade,730,1130.0,0.0003540187011364162
G1_thiram_molar_grade,Thiram Positive Molar Grade,112,512.0,0.00035383093416288845
G1_thiram_molar_grade,Thiram Positive Molar Grade,555,955.0,0.0003537645987271823
G1_thiram_molar_grade,Thiram Positive Molar Grade,797,1197.0,0.0003534706425266798
G1_thiram_molar_grade,Thiram Positive Molar Grade,10,410.0,0.00035245880043411335
G1_thiram_molar_grade,Thiram Positive Molar Grade,558,958.0,0.0003516829799847954
G1_thiram_molar_grade,Thiram Positive Molar Grade,627,1027.0,0.00035141419138404005
G1_thiram_molar_grade,Thiram Positive Molar Grade,173,573.0,0.0003510163502116846
G1_thiram_molar_grade,Thiram Positive Molar Grade,1141,1541.0,0.0003508500646117962
G1_thiram_molar_grade,Thiram Positive Molar Grade,420,820.0,0.00035019589517631505
G1_thiram_molar_grade,Thiram Positive Molar Grade,675,1075.0,0.00034935852981938533
G1_thiram_molar_grade,Thiram Positive Molar Grade,1060,1460.0,0.000348991596355573
G1_thiram_molar_grade,Thiram Positive Molar Grade,107,507.0,0.00034717233258879963
G1_thiram_molar_grade,Thiram Positive Molar Grade,998,1398.0,0.0003467771564759375
G1_thiram_molar_grade,Thiram Positive Molar Grade,458,858.0,0.000346022966072958
G1_thiram_molar_grade,Thiram Positive Molar Grade,445,845.0,0.0003459673634023894
G1_thiram_molar_grade,Thiram Positive Molar Grade,801,1201.0,0.00034594871700746214
G1_thiram_molar_grade,Thiram Positive Molar Grade,106,506.0,0.0003448547890782765
G1_thiram_molar_grade,Thiram Positive Molar Grade,753,1153.0,0.0003448444074112666
G1_thiram_molar_grade,Thiram Positive Molar Grade,862,1262.0,0.00034451346223373947
G1_thiram_molar_grade,Thiram Positive Molar Grade,275,675.0,0.0003438104228182303
G1_thiram_molar_grade,Thiram Positive Molar Grade,1046,1446.0,0.0003417071268289751
G1_thiram_molar_grade,Thiram Positive Molar Grade,1190,1590.0,0.00034146116433477034
G1_thiram_molar_grade,Thiram Positive Molar Grade,358,758.0,0.00034120109915832257
G1_thiram_molar_grade,Thiram Positive Molar Grade,1229,1629.0,0.00033672016668791964
G1_thiram_molar_grade,Thiram Positive Molar Grade,370,770.0,0.0003365371710452065
G1_thiram_molar_grade,Thiram Positive Molar Grade,90,490.0,0.00033588087610001593
G1_thiram_molar_grade,Thiram Positive Molar Grade,835,1235.0,0.000335817285726679
G1_thiram_molar_grade,Thiram Positive Molar Grade,1091,1491.0,0.0003352053080111598
G1_thiram_molar_grade,Thiram Positive Molar Grade,1007,1407.0,0.00033417084302498766
