sample_index,preprocess,wavenumber,value
279,raw,1194.0,11257.692307692296
279,raw,1195.0,11047.673469387744
279,raw,1196.0,10868.081632653053
279,raw,1197.0,10761.930769230768
279,raw,1198.0,10685.776923076923
279,raw,1199.0,10678.163265306122
279,raw,1200.0,10692.19387755102
279,raw,1201.0,10846.384615384603
279,raw,1202.0,11035.615384615368
279,raw,1203.0,11331.205128205125
279,raw,1204.0,11645.564102564129
279,raw,1205.0,12200.846153846194
279,raw,1206.0,12782.897435897463
279,raw,1207.0,13483.57692307694
279,raw,1208.0,14190.5
279,raw,1209.0,14940.499999999982
279,raw,1210.0,15676.961538461515
279,raw,1211.0,16156.192307692274
279,raw,1212.0,16582.08974358975
279,raw,1213.0,16527.98717948718
279,raw,1214.0,16395.865979381393
279,raw,1215.0,15821.639175257698
279,raw,1216.0,15212.492307692284
279,raw,1217.0,14471.97948717948
279,raw,1218.0,13749.133333333344
279,raw,1219.0,13076.569230769257
279,raw,1220.0,12489.458762886623
279,raw,1221.0,12092.551546391789
279,raw,1222.0,11710.139175257758
279,raw,1223.0,11352.407216494841
279,raw,1224.0,11004.174358974342
279,raw,1225.0,10668.533333333324
279,raw,1226.0,10409.876288659792
279,raw,1227.0,10234.618556701034
279,raw,1228.0,10075.644329896915
279,raw,1229.0,9930.541237113413
279,raw,1230.0,9797.654639175262
279,raw,1231.0,9672.912371134014
279,raw,1232.0,9576.067010309273
279,raw,1233.0,9493.592783505152
279,raw,1234.0,9436.91237113402
279,raw,1235.0,9390.262886597939
279,raw,1236.0,9362.309278350516
279,raw,1237.0,9339.628865979383
279,raw,1238.0,9258.746113989639
279,raw,1239.0,9166.777202072532
279,raw,1240.0,9180.07731958763
279,raw,1241.0,9203.788659793816
279,raw,1242.0,9202.5
279,raw,1243.0,9199.971502590673
279,raw,1244.0,9182.354922279794
279,raw,1245.0,9162.324742268045
279,raw,1246.0,9120.572164948453
279,raw,1247.0,9087.116580310882
279,raw,1248.0,9097.220207253886
279,raw,1249.0,9097.849740932643
279,raw,1250.0,9066.76165803109
279,raw,1251.0,9034.507772020728
279,raw,1252.0,8999.53367875648
279,raw,1253.0,8993.891191709841
279,raw,1254.0,9038.19170984456
279,raw,1255.0,9057.41450777202
279,raw,1256.0,9044.720207253886
279,raw,1257.0,9026.476683937824
279,raw,1258.0,9002.901554404147
279,raw,1259.0,8998.709844559586
279,raw,1260.0,9008.554404145078
279,raw,1261.0,9009.810880829014
279,raw,1262.0,9006.443005181347
279,raw,1263.0,9057.541450777202
279,raw,1264.0,9129.821243523314
279,raw,1265.0,9176.476562499998
279,raw,1266.0,9216.320312499996
279,raw,1267.0,9247.645077720206
279,raw,1268.0,9277.696891191712
279,raw,1269.0,9317.442708333334
279,raw,1270.0,9358.689119170984
279,raw,1271.0,9443.145077720203
279,raw,1272.0,9531.24999999999
279,raw,1273.0,9656.25
279,raw,1274.0,9776.955729166673
279,raw,1275.0,9876.695312500004
279,raw,1276.0,9998.179687499998
279,raw,1277.0,10184.89843749999
279,raw,1278.0,10392.585937499989
279,raw,1279.0,10642.846354166675
279,raw,1280.0,10914.567708333354
279,raw,1281.0,11217.17187500001
279,raw,1282.0,11527.55989583333
279,raw,1283.0,11846.049479166652
279,raw,1284.0,12220.203124999993
279,raw,1285.0,12636.34895833336
279,raw,1286.0,12963.289062500018
279,raw,1287.0,13242.195312500007
279,raw,1288.0,13451.903645833332
279,raw,1289.0,13636.018229166659
279,raw,1290.0,13743.094240837698
279,raw,1291.0,13832.099476439798
279,raw,1292.0,13732.484374999993
279,raw,1293.0,13611.91145833333
279,raw,1294.0,13416.3219895288
279,raw,1295.0,13206.502617801068
279,raw,1296.0,12827.968586387427
279,raw,1297.0,12464.541666666644
279,raw,1298.0,12180.427083333323
279,raw,1299.0,11893.12827225131
279,raw,1300.0,11595.746073298442
279,raw,1301.0,11297.327225130904
279,raw,1302.0,10996.803664921457
279,raw,1303.0,10759.939790575909
279,raw,1304.0,10610.986910994763
279,raw,1305.0,10490.471204188485
279,raw,1306.0,10397.277486911002
279,raw,1307.0,10298.115183246078
279,raw,1308.0,10194.973821989526
279,raw,1309.0,10154.87172774869
279,raw,1310.0,10143.09162303665
279,raw,1311.0,10157.536842105264
279,raw,1312.0,10179.378947368423
279,raw,1313.0,10196.743455497384
279,raw,1314.0,10213.497382198953
279,raw,1315.0,10178.196335078535
279,raw,1316.0,10147.22631578947
279,raw,1317.0,10209.331578947369
279,raw,1318.0,10271.845549738226
279,raw,1319.0,10336.505235602097
279,raw,1320.0,10404.276315789473
279,raw,1321.0,10481.381578947365
279,raw,1322.0,10573.039473684203
279,raw,1323.0,10691.723684210527
279,raw,1324.0,10848.18421052632
279,raw,1325.0,11050.81578947368
279,raw,1326.0,11301.644736842103
279,raw,1327.0,11591.907894736862
279,raw,1328.0,11875.671052631596
279,raw,1329.0,12155.934210526319
279,raw,1330.0,12422.776315789464
279,raw,1331.0,12685.144736842083
279,raw,1332.0,12810.394736842101
279,raw,1333.0,12911.447368421057
279,raw,1334.0,12889.25
279,raw,1335.0,12863.026315789473
279,raw,1336.0,12883.552631578948
279,raw,1337.0,12907.428571428574
279,raw,1338.0,12950.285714285716
279,raw,1339.0,13023.052631578945
279,raw,1340.0,13180.947368421042
279,raw,1341.0,13336.285714285703
279,raw,1342.0,13487.079365079364
279,raw,1343.0,13713.07105263158
279,raw,1344.0,14023.860526315777
279,raw,1345.0,14331.214285714277
279,raw,1346.0,14635.976190476204
279,raw,1347.0,15001.002645502656
279,raw,1348.0,15394.38888888888
279,raw,1349.0,15865.521164021173
279,raw,1350.0,16357.320105820147
279,raw,1351.0,16980.547619047647
279,raw,1352.0,17618.621693121688
279,raw,1353.0,18280.791005290965
279,raw,1354.0,18939.499999999935
279,raw,1355.0,19572.83333333331
279,raw,1356.0,20212.433862433867
279,raw,1357.0,20873.015873015844
279,raw,1358.0,21459.931216931192
279,raw,1359.0,21903.846560846563
279,raw,1360.0,22200.380952380954
279,raw,1361.0,22316.783068783065
279,raw,1362.0,22286.829787234044
279,raw,1363.0,22141.8829787234
279,raw,1364.0,21905.17195767195
279,raw,1365.0,21625.277777777785
279,raw,1366.0,21232.220744680846
279,raw,1367.0,20809.08244680848
279,raw,1368.0,20478.74074074073
279,raw,1369.0,20158.505319148942
279,raw,1370.0,19883.771276595733
279,raw,1371.0,19625.345744680835
279,raw,1372.0,19467.10106382978
279,raw,1373.0,19343.36170212766
279,raw,1374.0,19317.82978723404
279,raw,1375.0,19336.867021276605
279,raw,1376.0,19428.622340425536
279,raw,1377.0,19577.292553191484
279,raw,1378.0,19782.87765957445
279,raw,1379.0,20055.90425531913
279,raw,1380.0,20370.265957446805
279,raw,1381.0,20702.93085106382
279,raw,1382.0,21042.02659574465
279,raw,1383.0,21450.65425531913
279,raw,1384.0,21870.601063829796
279,raw,1385.0,22508.702127659548
279,raw,1386.0,23145.422459892998
279,raw,1387.0,23729.647058823513
279,raw,1388.0,24258.65425531915
279,raw,1389.0,24602.803191489344
279,raw,1390.0,24750.604278074883
279,raw,1391.0,24533.75935828877
279,raw,1392.0,24127.255319148942
279,raw,1393.0,23515.287234042597
279,raw,1394.0,22670.33957219257
279,raw,1395.0,21670.072192513366
279,raw,1396.0,20531.612299465272
279,raw,1397.0,19342.04010695198
279,raw,1398.0,18336.655080213954
279,raw,1399.0,17361.25401069518
279,raw,1400.0,16531.705882352984
279,raw,1401.0,15726.63636363643
279,raw,1402.0,15090.272727272755
279,raw,1403.0,14490.47326203208
279,raw,1404.0,14000.366310160392
279,raw,1405.0,13583.516042780724
279,raw,1406.0,13286.189839572186
279,raw,1407.0,12994.727272727267
279,raw,1408.0,12708.898395721902
279,raw,1409.0,12432.139037433139
279,raw,1410.0,12160.481283422461
279,raw,1411.0,11913.779569892467
279,raw,1412.0,11674.532258064497
279,raw,1413.0,11413.334224598924
279,raw,1414.0,11151.553763440868
279,raw,1415.0,10927.89784946236
279,raw,1416.0,10721.157754010688
279,raw,1417.0,10591.47860962567
279,raw,1418.0,10466.750000000004
279,raw,1419.0,10353.040322580644
279,raw,1420.0,10253.846774193547
279,raw,1421.0,10172.395161290327
279,raw,1422.0,10141.06182795699
279,raw,1423.0,10144.556451612903
279,raw,1424.0,10163.35752688172
279,raw,1425.0,10187.819892473115
279,raw,1426.0,10234.499999999996
279,raw,1427.0,10285.669354838708
279,raw,1428.0,10452.604838709685
279,raw,1429.0,10606.39516129033
279,raw,1430.0,10685.69623655914
279,raw,1431.0,10786.903225806449
279,raw,1432.0,10941.741935483877
279,raw,1433.0,11066.642473118283
279,raw,1434.0,11151.857526881717
279,raw,1435.0,11288.789189189183
279,raw,1436.0,11464.735135135137
279,raw,1437.0,11538.193548387097
279,raw,1438.0,11571.795698924729
279,raw,1439.0,11604.624324324323
279,raw,1440.0,11636.370967741936
279,raw,1441.0,11573.467741935481
279,raw,1442.0,11521.621621621622
279,raw,1443.0,11532.432432432432
279,raw,1444.0,11517.135135135137
279,raw,1445.0,11440.918918918918
279,raw,1446.0,11370.662162162162
279,raw,1447.0,11307.689189189194
279,raw,1448.0,11231.854838709682
279,raw,1449.0,11147.44623655914
279,raw,1450.0,11027.499999999995
279,raw,1451.0,10895.067567567556
279,raw,1452.0,10856.205405405404
279,raw,1453.0,10828.652173913044
279,raw,1454.0,10794.95652173913
279,raw,1455.0,10774.64864864865
279,raw,1456.0,10807.89189189189
279,raw,1457.0,10825.621621621622
279,raw,1458.0,10814.54054054054
279,raw,1459.0,10851.56756756757
279,raw,1460.0,10936.702702702709
279,raw,1461.0,11037.32880434783
279,raw,1462.0,11146.29619565217
279,raw,1463.0,11223.699999999999
279,raw,1464.0,11293.700000000003
279,raw,1465.0,11389.10869565217
279,raw,1466.0,11490.434782608681
279,raw,1467.0,11627.391304347819
279,raw,1468.0,11752.032432432432
279,raw,1469.0,11845.005405405409
279,raw,1470.0,11949.062500000004
279,raw,1471.0,12067.812499999995
279,raw,1472.0,12156.581521739126
279,raw,1473.0,12224.516304347826
279,raw,1474.0,12253.52445652174
279,raw,1475.0,12269.557065217392
279,raw,1476.0,12186.429347826086
279,raw,1477.0,12108.046195652167
279,raw,1478.0,12222.991847826084
279,raw,1479.0,12322.187500000002
279,raw,1480.0,12368.654891304352
279,raw,1481.0,12380.377049180324
279,raw,1482.0,12337.754098360656
279,raw,1483.0,12285.826086956524
279,raw,1484.0,12226.586956521738
279,raw,1485.0,12006.717391304332
279,raw,1486.0,11724.380434782579
279,raw,1487.0,11364.226775956271
279,raw,1488.0,10995.002717391319
279,raw,1489.0,10655.05706521739
279,raw,1490.0,10326.081967213102
279,raw,1491.0,10038.377049180304
279,raw,1492.0,9765.622950819654
279,raw,1493.0,9517.26229508197
279,raw,1494.0,9321.654891304352
279,raw,1495.0,9169.20923913043
279,raw,1496.0,9012.486338797804
279,raw,1497.0,8854.016393442607
279,raw,1498.0,8771.284153005461
279,raw,1499.0,8699.371584699456
279,raw,1500.0,8636.803278688525
279,raw,1501.0,8595.333333333334
279,raw,1502.0,8628.66666666667
279,raw,1503.0,8671.178571428574
279,raw,1504.0,8728.046703296703
279,raw,1505.0,8754.991803278688
279,raw,1506.0,8759.363387978143
279,raw,1507.0,8763.330601092895
279,raw,1508.0,8767.155737704918
279,raw,1509.0,8786.893442622952
279,raw,1510.0,8804.280219780221
279,raw,1511.0,8776.532967032968
279,raw,1512.0,8771.841530054646
279,raw,1513.0,8832.770491803281
279,raw,1514.0,8840.920329670329
279,raw,1515.0,8779.107142857147
279,raw,1516.0,8753.994505494506
279,raw,1517.0,8752.346153846154
279,raw,1518.0,8720.27049180328
279,raw,1519.0,8680.106557377048
279,raw,1520.0,8724.126373626377
279,raw,1521.0,8769.576923076926
279,raw,1522.0,8802.26923076923
279,raw,1523.0,8834.434065934065
279,raw,1524.0,8865.478021978022
279,raw,1525.0,8915.890109890111
279,raw,1526.0,8985.670329670333
279,raw,1527.0,9066.65934065934
279,raw,1528.0,9152.923076923069
279,raw,1529.0,9191.225274725273
279,raw,1530.0,9223.936464088394
279,raw,1531.0,9309.848066298342
279,raw,1532.0,9396.47252747253
279,raw,1533.0,9485.483516483522
279,raw,1534.0,9551.178571428572
279,raw,1535.0,9583.321428571428
279,raw,1536.0,9621.273480662981
279,raw,1537.0,9663.262430939225
279,raw,1538.0,9705.25138121547
279,raw,1539.0,9747.240331491714
279,raw,1540.0,9707.195054945052
279,raw,1541.0,9658.030386740325
279,raw,1542.0,9571.566298342543
279,raw,1543.0,9498.157458563539
279,raw,1544.0,9450.091160220996
279,raw,1545.0,9387.82320441989
279,raw,1546.0,9312.96132596685
279,raw,1547.0,9223.560439560435
279,raw,1548.0,9128.505494505485
279,raw,1549.0,9088.917127071823
279,raw,1550.0,9054.950000000003
279,raw,1551.0,9015.505555555557
279,raw,1552.0,8977.886740331493
279,raw,1553.0,8944.737569060773
279,raw,1554.0,8951.632596685084
279,raw,1555.0,9001.90883977901
279,raw,1556.0,9175.08011049724
279,raw,1557.0,9408.781767955781
279,raw,1558.0,9618.277777777761
279,raw,1559.0,9833.295580110478
279,raw,1560.0,10196.555248618777
279,raw,1561.0,10609.833333333338
279,raw,1562.0,11173.166666666684
279,raw,1563.0,11804.712707182363
279,raw,1564.0,12519.629834254207
279,raw,1565.0,13334.333333333365
279,raw,1566.0,14205.16666666661
279,raw,1567.0,15231.140883977841
279,raw,1568.0,16293.0333333333
279,raw,1569.0,17560.81111111111
279,raw,1570.0,18841.047222222252
279,raw,1571.0,20162.99166666673
279,raw,1572.0,21502.01666666677
279,raw,1573.0,22863.68333333347
279,raw,1574.0,23983.850000000046
279,raw,1575.0,24962.18333333328
279,raw,1576.0,25703.736111111077
279,raw,1577.0,26379.574999999997
279,raw,1578.0,26498.741666666665
279,raw,1579.0,26467.27653631284
279,raw,1580.0,25931.522346368693
279,raw,1581.0,25170.47777777771
279,raw,1582.0,24122.699999999906
279,raw,1583.0,23016.077777777737
279,raw,1584.0,21876.35555555563
279,raw,1585.0,20647.2849162012
279,raw,1586.0,19401.111111111168
279,raw,1587.0,18153.333333333358
279,raw,1588.0,16917.779329608933
279,raw,1589.0,15718.896648044662
279,raw,1590.0,14584.259776536264
279,raw,1591.0,13525.04189944127
279,raw,1592.0,12699.241666666663
279,raw,1593.0,11988.408333333402
279,raw,1594.0,11424.061452514015
279,raw,1595.0,10913.782122905039
279,raw,1596.0,10773.558659217884
279,raw,1597.0,10698.22067039106
279,raw,1598.0,10781.740223463687
279,raw,1599.0,11095.008379888273
279,raw,1600.0,11638.025139664822
279,raw,1601.0,12389.678770949764
279,raw,1602.0,13226.55027932967
279,raw,1603.0,14372.829608938655
279,raw,1604.0,15588.426966292276
279,raw,1605.0,17087.865168539298
279,raw,1606.0,18635.893854748465
279,raw,1607.0,20274.16201117308
279,raw,1608.0,21678.418994413354
279,raw,1609.0,22898.810055865895
279,raw,1610.0,23575.31460674157
279,raw,1611.0,24089.359550561803
279,raw,1612.0,23444.047752808972
279,raw,1613.0,22651.999999999945
279,raw,1614.0,21351.99999999992
279,raw,1615.0,19880.106741572898
279,raw,1616.0,18170.837078651522
279,raw,1617.0,16524.308988763998
279,raw,1618.0,14913.073033708002
279,raw,1619.0,13570.220670391169
279,raw,1620.0,12302.814606741626
279,raw,1621.0,11457.308988764085
279,raw,1622.0,10687.073033707884
279,raw,1623.0,10101.1179775281
279,raw,1624.0,9585.073033707866
279,raw,1625.0,9136.196629213477
279,raw,1626.0,8785.276836158184
279,raw,1627.0,8470.587570621457
279,raw,1628.0,8171.617977528074
279,raw,1629.0,7879.269662921331
279,raw,1630.0,7614.101123595484
279,raw,1631.0,7369.269662921339
279,raw,1632.0,7154.943820224733
279,raw,1633.0,6995.036723163855
279,raw,1634.0,6868.48305084747
279,raw,1635.0,6735.848314606752
279,raw,1636.0,6603.313559322041
279,raw,1637.0,6486.364406779667
279,raw,1638.0,6381.0730337078685
279,raw,1639.0,6302.983146067418
279,raw,1640.0,6244.200564971752
279,raw,1641.0,6203.24011299435
279,raw,1642.0,6146.813559322033
279,raw,1643.0,6085.231638418078
279,raw,1644.0,6053.271186440677
279,raw,1645.0,6024.940677966101
279,raw,1646.0,6007.991525423728
279,raw,1647.0,5957.358757062141
279,raw,1648.0,5863.855932203383
279,raw,1649.0,5805.3672316384145
279,raw,1650.0,5764.124293785307
279,raw,1651.0,5744.491525423727
279,raw,1652.0,5728.2146892655355
279,raw,1653.0,5718.327683615819
279,raw,1654.0,5696.745762711868
279,raw,1655.0,5654.3728813559355
279,raw,1656.0,5614.70738636364
279,raw,1657.0,5576.923295454549
279,raw,1658.0,5524.779661016953
279,raw,1659.0,5471.806818181819
279,raw,1660.0,5451.920454545456
279,raw,1661.0,5409.7796610169535
279,raw,1662.0,5315.711864406782
279,raw,1663.0,5281.738636363636
279,raw,1664.0,5301.056818181818
279,raw,1665.0,5284.401129943503
279,raw,1666.0,5257.0
279,raw,1667.0,5205.579545454545
279,raw,1668.0,5171.954545454546
279,raw,1669.0,5194.681818181819
279,raw,1670.0,5189.590909090908
279,raw,1671.0,5154.363636363635
279,raw,1672.0,5123.022727272726
279,raw,1673.0,5093.193181818181
279,raw,1674.0,5082.181818181818
279,raw,1675.0,5068.31818181818
279,raw,1676.0,5039.909090909089
279,raw,1677.0,5024.75
279,raw,1678.0,5026.454545454546
279,raw,1679.0,5007.765714285712
279,raw,1680.0,4979.479999999998
279,raw,1681.0,4923.338068181814
279,raw,1682.0,4877.173295454546
279,raw,1683.0,4889.957386363637
279,raw,1684.0,4892.814285714285
279,raw,1685.0,4881.385714285713
279,raw,1686.0,4854.624999999997
279,raw,1687.0,4819.965909090906
279,raw,1688.0,4832.185714285716
279,raw,1689.0,4844.6857142857125
279,raw,1690.0,4829.257142857142
279,raw,1691.0,4817.15909090909
279,raw,1692.0,4810.056818181817
279,raw,1693.0,4804.025714285714
279,raw,1694.0,4798.597142857142
279,raw,1695.0,4784.777142857141
279,raw,1696.0,4769.879999999998
279,raw,1697.0,4754.737142857141
279,raw,1698.0,4737.922857142855
279,raw,1699.0,4718.494285714284
279,raw,1700.0,4696.688571428569
279,raw,1701.0,4673.545714285712
279,raw,1702.0,4707.362857142862
279,raw,1703.0,4738.396551724135
279,raw,1704.0,4709.086206896549
279,raw,1705.0,4671.842857142853
279,raw,1706.0,4622.699999999995
279,raw,1707.0,4594.357142857141
279,raw,1708.0,4577.214285714284
279,raw,1709.0,4557.396551724136
279,raw,1710.0,4548.865714285718
279,raw,1711.0,4601.151428571433
279,raw,1712.0,4608.436781609191
279,raw,1713.0,4550.965517241375
279,raw,1714.0,4510.629310344825
279,raw,1715.0,4478.7327586206875
279,raw,1716.0,4447.271428571426
279,raw,1717.0,4412.706896551721
279,raw,1718.0,4363.856321839077
279,raw,1719.0,4342.063218390806
279,raw,1720.0,4354.706896551725
279,raw,1721.0,4363.126436781609
279,raw,1722.0,4369.735632183908
279,raw,1723.0,4332.758620689654
279,raw,1724.0,4290.045977011493
279,raw,1725.0,4233.436781609194
279,raw,1726.0,4209.241379310345
279,raw,1727.0,4220.16091954023
279,raw,1728.0,4222.78612716763
279,raw,1729.0,4222.14367816092
279,raw,1730.0,4186.511494252874
279,raw,1731.0,4162.905172413793
279,raw,1732.0,4171.813218390805
279,raw,1733.0,4168.647398843931
279,raw,1734.0,4154.774566473989
279,raw,1735.0,4130.160919540232
279,raw,1736.0,4102.627167630059
279,raw,1737.0,4071.41329479769
279,raw,1738.0,4056.79479768786
279,raw,1739.0,4075.8699421965302
279,raw,1740.0,4079.5344827586214
279,raw,1741.0,4072.9252873563223
279,raw,1742.0,4066.5317919075146
279,raw,1743.0,4053.823699421959
279,raw,1744.0,3998.621387283232
279,raw,1745.0,3976.9450867052046
279,raw,1746.0,4005.5578034682103
279,raw,1747.0,4002.994219653178
279,raw,1748.0,3985.0751445086694
279,raw,1749.0,3980.1965317919075
279,raw,1750.0,3970.0202312138717
279,raw,1751.0,3936.783236994219
279,raw,1752.0,3945.9971098265905
279,raw,1753.0,4001.199421965318
279,raw,1754.0,3997.122093023256
279,raw,1755.0,3973.3583815028906
279,raw,1756.0,3951.9710982658967
279,raw,1757.0,3935.35260115607
279,raw,1758.0,3929.861271676301
279,raw,1759.0,3927.1686046511627
279,raw,1760.0,3926.587209302326
279,raw,1761.0,3934.606936416184
279,raw,1762.0,3937.6627906976787
279,raw,1763.0,3893.186046511627
279,raw,1764.0,3872.895348837211
